Website,Delivery Service
https://www.zomato.com/id/jakarta/mps-steak-resto-fatmawati,Yes
https://www.zomato.com/id/jakarta/warung-betawi-pasar-minggu,Yes
https://www.zomato.com/id/jakarta/rarempa-cilandak,Yes
https://www.zomato.com/id/jakarta/saoenk-kito-1-cengkareng,Yes
https://www.zomato.com/id/jakarta/warung-adhelia-fatmawati,Yes
https://www.zomato.com/id/jakarta/hoi-coffee-cempaka-putih,Yes
https://www.zomato.com/id/jakarta/coffee-shop-istana-nelayan-hotel-convention-jatiuwung-tangerang,Yes
https://www.zomato.com/id/jakarta/sate-karmel-lembang-setu-tangerang,Yes
https://www.zomato.com/id/jakarta/paon-co-ci-ayam-betutu-bakar-goreng-cipayung,Yes
https://www.zomato.com/id/jakarta/gado-gado-bu-santi-sukmajaya-depok,Yes
https://www.zomato.com/id/jakarta/coffee-culture-jagakarsa,Yes
https://www.zomato.com/id/jakarta/kopi-nakal-blok-m,Yes
https://www.zomato.com/id/jakarta/dejamu-blok-m,Yes
https://www.zomato.com/id/jakarta/selvy-manisan-jambu-bangkok-1-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/balont-bakmi-loncat-elda-karang-tengah-tangerang,Yes
https://www.zomato.com/id/jakarta/kedai-harum-manis-kedai-hm-1-bogor-timur-bogor,Yes
https://www.zomato.com/id/jakarta/asia-minang-green-ville,Yes
https://www.zomato.com/id/jakarta/ayamak-green-ville,Yes
https://www.zomato.com/id/jakarta/cwims-pondok-aren-tangerang,Yes
https://www.zomato.com/id/jakarta/grace-ing-cafe-pantai-indah-kapuk,Yes
https://www.zomato.com/id/jakarta/nasi-goreng-babat-bekasi-selatan,Yes
https://www.zomato.com/id/jakarta/ayam-bakar-pring-gading-bekasi-utara-bekasi,Yes
https://www.zomato.com/id/jakarta/anytime-coffee-pondok-aren-tangerang,Yes
https://www.zomato.com/id/jakarta/warung-widjoyo-jatiuwung-tangerang,Yes
https://www.zomato.com/id/jakarta/kopi-rahasia-hati-cipayung,Yes
https://www.zomato.com/id/jakarta/kopi-baik-cipayung,Yes
https://www.zomato.com/id/jakarta/rm-jamadu-koja,Yes
https://www.zomato.com/id/jakarta/mr-puff-1-thamrin,Yes
https://www.zomato.com/id/jakarta/ayam-goreng-bebek-goreng-amirul-wafi-gambir,Yes
https://www.zomato.com/id/jakarta/nasi-campur-aliong-333-1-gunung-sahari,Yes
https://www.zomato.com/id/jakarta/resto-pawon-bu-puji-karang-tengah-tangerang,Yes
https://www.zomato.com/id/jakarta/periode-coffee-eatery-cempaka-putih,Yes
https://www.zomato.com/id/jakarta/fake-coffee-cipayung,Yes
https://www.zomato.com/id/jakarta/dotto-coffee-hotel-grand-orchardz-gunung-sahari,Yes
https://www.zomato.com/id/jakarta/waroeng-bebek-mropol-cengkareng,Yes
https://www.zomato.com/id/jakarta/naam-thai-tea-ancol,Yes
https://www.zomato.com/id/jakarta/surasa-eatery-melawai,Yes
https://www.zomato.com/id/jakarta/dbarcode-kitchen-bogor-utara-bogor,Yes
https://www.zomato.com/id/jakarta/siomay-lonjong-sudirman,Yes
https://www.zomato.com/id/jakarta/de-belango-setiabudi,Yes
https://www.zomato.com/id/jakarta/cakalang-rica-meruya,Yes
https://www.zomato.com/id/jakarta/kedai-merah-putih-thamrin,Yes
https://www.zomato.com/id/jakarta/dieat-bogor-utara-bogor,Yes
https://www.zomato.com/id/jakarta/mitra-bunda-cengkareng,Yes
https://www.zomato.com/id/jakarta/nathan-coffee-dharmawangsa,Yes
https://www.zomato.com/id/jakarta/lotteria-sukmajaya-depok,Yes
https://www.zomato.com/id/jakarta/libra-cake-bogor-selatan,Yes
https://www.zomato.com/id/jakarta/the-bhandawa-cafe-cimanggis-depok,Yes
https://www.zomato.com/id/jakarta/kalih-cafe-senen,Yes
https://www.zomato.com/id/jakarta/new-indah-kuring-mangga-besar,Yes
https://www.zomato.com/id/jakarta/kopi-pasar-pagi-mangga-dua,Yes
https://www.zomato.com/id/jakarta/waroeng-djadoel-cempaka-putih,Yes
https://www.zomato.com/id/jakarta/coffee-shop-@-istana-nelayan-hotel-convention-jatiuwung-tangerang,Yes
https://www.zomato.com/id/jakarta/bubur-acien-cengkareng,Yes
https://www.zomato.com/id/jakarta/bakmi-pp-rasa-mgm-pancoran-mas,Yes
https://www.zomato.com/id/jakarta/depot-mie-bedugul-daan-mogot,Yes
https://www.zomato.com/id/jakarta/tea-n-mocktail-serpong-utara-tangerang,Yes
https://www.zomato.com/id/jakarta/multi-gusto-roxy,Yes
https://www.zomato.com/id/jakarta/black-eye-coffee-roastery-cengkareng,Yes
https://www.zomato.com/id/jakarta/poeti-tongga-resto-cafe-tebet,Yes
https://www.zomato.com/id/jakarta/tong-house-cibodas-tangerang,Yes
https://www.zomato.com/id/jakarta/dapur-garoeda-tapos-depok,Yes
https://www.zomato.com/id/jakarta/chicken-corner-7-kec-tangerang,Yes
https://www.zomato.com/id/jakarta/roadway-88-coffee-cipayung,Yes
https://www.zomato.com/id/jakarta/rx-kitchen-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/dapur-surya-cengkareng,Yes
https://www.zomato.com/id/jakarta/rm-padang-biru-laut-kampung-melayu,Yes
https://www.zomato.com/id/jakarta/bakso-solo-soto-ayam-lamongan-adelia-gambir,Yes
https://www.zomato.com/id/jakarta/lalalulu-bakery-bekasi-utara,Yes
https://www.zomato.com/id/jakarta/lartisan-kitchen-1-gunung-sahari,Yes
https://www.zomato.com/id/jakarta/pancake-durian-d-d-bogor-utara,Yes
https://www.zomato.com/id/jakarta/jamuan-tanah-abang,Yes
https://www.zomato.com/id/jakarta/soto-anda-medan-satria-bekasi,Yes
https://www.zomato.com/id/jakarta/soto-ayam-gado-gado-ketoprak-laila-gambir,Yes
https://www.zomato.com/id/jakarta/marlene-cake-bakery-bogor-timur-bogor,Yes
https://www.zomato.com/id/jakarta/es-teler-sinar-garut-kota-intan-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/baso-sapi-ahui-tanjung-duren,Yes
https://www.zomato.com/id/jakarta/dapur-pandan-jatiuwung-tangerang,Yes
https://www.zomato.com/id/jakarta/masakan-bunda-2-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/bebek-kremes-ayam-bakar-cengkareng,Yes
https://www.zomato.com/id/jakarta/ayam-geprek-mantra-gandaria,Yes
https://www.zomato.com/id/jakarta/dian-sari-bogor-timur,Yes
https://www.zomato.com/id/jakarta/warung-kemangi-mustikajaya-bekasi,Yes
https://www.zomato.com/id/jakarta/siomay-batagor-tanah-abang,Yes
https://www.zomato.com/id/jakarta/resto-oemah-jowo-duren-sawit,Yes
https://www.zomato.com/id/jakarta/ayam-bakar-toki-toki-tanjung-duren,Yes
https://www.zomato.com/id/jakarta/bakmie-seafood-99-cimanggis-depok,Yes
https://www.zomato.com/id/jakarta/kedai-paduka-bekasi-utara-bekasi,Yes
https://www.zomato.com/id/jakarta/ayam-bakar-bandung-bu-ida-jatiuwung-tangerang,Yes
https://www.zomato.com/id/jakarta/cahaya-minang-bogor-utara-bogor,Yes
https://www.zomato.com/id/jakarta/dari-cerita-kopi-pinang-ranti,Yes
https://www.zomato.com/id/jakarta/bakmie-seafood-99-pondok-aren,Yes
https://www.zomato.com/id/jakarta/minum-aja-beji-depok,Yes
https://www.zomato.com/id/jakarta/martabak-bandung-201-cibodas-tangerang,Yes
https://www.zomato.com/id/jakarta/nirwana-bogor-timur-bogor,Yes
https://www.zomato.com/id/jakarta/restoran-uniminang-tebet,Yes
https://www.zomato.com/id/jakarta/khasanah-sari-bekasi-utara-bekasi,Yes
https://www.zomato.com/id/jakarta/bakso-benhil-serpong-tangerang,Yes
https://www.zomato.com/id/jakarta/nasi-kapau-h-rizal-sederhana-lintau-88-bogor-utara-bogor,Yes
https://www.zomato.com/id/jakarta/ayam-kalasan-kuningan,Yes
https://www.zomato.com/id/jakarta/soto-pak-j-1-daan-mogot,Yes
https://www.zomato.com/id/jakarta/kitchen-den-alan-tea-bekasi-selatan-bekasi,Yes
https://www.zomato.com/id/jakarta/xsis-cafe-7-serpong-tangerang,Yes
https://www.zomato.com/id/jakarta/putera-kenanga-5-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/kupang-lontong-bogor-utara-bogor,Yes
https://www.zomato.com/id/jakarta/chicken-rice-lor-serpong-utara-tangerang,Yes
https://www.zomato.com/id/jakarta/soto-betawi-bang-jiung-kec-tangerang,Yes
https://www.zomato.com/id/jakarta/leeloo-siomay-1-kec-tangerang-tangerang,Yes
https://www.zomato.com/id/jakarta/rice-bowl-1-serpong-utara-tangerang,Yes
https://www.zomato.com/id/jakarta/sinuhun-kopi-muara-karang,Yes
https://www.zomato.com/id/jakarta/restoran-kebayoran-baru-setiabudi,Yes
https://www.zomato.com/id/jakarta/bakmie-72-bekasi-selatan-bekasi,Yes
https://www.zomato.com/id/jakarta/food-hunter-jatiuwung-tangerang,Yes
https://www.zomato.com/id/jakarta/bakmi-ang-khas-medan-cengkareng,Yes
https://www.zomato.com/id/jakarta/putra-minang-kec-tangerang-tangerang,Yes
https://www.zomato.com/id/jakarta/stasiun-teh-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/sate-ayam-bakar-malibu-bekasi-selatan-bekasi,Yes
https://www.zomato.com/id/jakarta/sinah-bakmi-resto-pasar-minggu,Yes
https://www.zomato.com/id/jakarta/imanoya-pondok-indah,Yes
https://www.zomato.com/id/jakarta/jawara-bakery-coffee-bogor-timur-bogor,Yes
https://www.zomato.com/id/jakarta/calais-3-beji-depok,Yes
https://www.zomato.com/id/jakarta/ahjuicy-benda-tangerang,Yes
https://www.zomato.com/id/jakarta/texas-chicken-tebet,Yes
https://www.zomato.com/id/jakarta/sari-seafood-daan-mogot,Yes
https://www.zomato.com/id/jakarta/nasi-jamblang-ibu-mandja-serpong-tangerang,Yes
https://www.zomato.com/id/jakarta/thang-che-serpong-utara-tangerang,Yes
https://www.zomato.com/id/jakarta/warung-minantu-bogor-utara-bogor,Yes
https://www.zomato.com/id/jakarta/jin-hua-by-citarasa-muara-karang,Yes
https://www.zomato.com/id/jakarta/sebelah-lebih-enak-1-tanah-abang,Yes
https://www.zomato.com/id/jakarta/cendol-king-gambir,Yes
https://www.zomato.com/id/jakarta/daikohi-2-kuningan,Yes
https://www.zomato.com/id/jakarta/baso-by-mister-baso-bogor-tengah-bogor,Yes
https://www.zomato.com/id/jakarta/nasi-goreng-soto-betawi-alif-gambir,Yes
https://www.zomato.com/id/jakarta/mings-mie-keriting-serpong-tangerang,Yes
https://www.zomato.com/id/jakarta/kopi-mbah-gondrong-pondok-indah,Yes
https://www.zomato.com/id/jakarta/ayam-goreng-presto-bu-hasan-ciledug,Yes
https://www.zomato.com/id/jakarta/marka-coffee-resto-bogor-utara-bogor,Yes
https://www.zomato.com/id/jakarta/xenia-bakery-sudirman,Yes
https://www.zomato.com/id/jakarta/koshinryo-curry-larangan-tangerang,Yes
https://www.zomato.com/id/jakarta/kantin-susi-gado-gado-soto-mie-cengkareng,Yes
https://www.zomato.com/id/jakarta/bakso-gepeng-super-king-89-cengkareng,Yes
https://www.zomato.com/id/jakarta/bola-mas-serpong,Yes
https://www.zomato.com/id/jakarta/soto-ayam-kampung-mba-nik-medan-satria-bekasi,Yes
https://www.zomato.com/id/jakarta/little-india-restaurant-sudirman,Yes
https://www.zomato.com/id/jakarta/wee-nam-kee-tanjung-duren,Yes
https://www.zomato.com/id/jakarta/bakmi-bebe-serpong,Yes
https://www.zomato.com/id/jakarta/gyuball-mampang-prapatan,Yes
https://www.zomato.com/id/jakarta/sahaja-padang-restaurant-blok-m,Yes
https://www.zomato.com/id/jakarta/dapur-cokelat-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/hayaku-ciledug,Yes
https://www.zomato.com/id/jakarta/bakmi-karet-surya-serpong-utara,Yes
https://www.zomato.com/id/jakarta/ayam-gedebuk-cengkareng,Yes
https://www.zomato.com/id/jakarta/shanghai-express-cikini,Yes
https://www.zomato.com/id/jakarta/pagi-sore-rawamangun,Yes
https://www.zomato.com/id/jakarta/open-restaurant-doubletree-by-hilton-jakarta-diponegoro-cikini,Yes
https://www.zomato.com/id/jakarta/caffo-cibubur,Yes
https://www.zomato.com/id/jakarta/restoran-sarang-oci-serpong-utara-tangerang,Yes
https://www.zomato.com/id/jakarta/heihei-cengkareng,Yes
https://www.zomato.com/id/jakarta/hawker-house-of-cuisine-green-ville,Yes
https://www.zomato.com/id/jakarta/the-spoke-bistro-serpong-utara-tangerang,Yes
https://www.zomato.com/id/jakarta/dolls-bakeshop-1-puri-indah,Yes
https://www.zomato.com/id/jakarta/pizza-marzano-serpong-tangerang,Yes
https://www.zomato.com/id/jakarta/truedan-tanjung-duren,Yes
https://www.zomato.com/id/jakarta/patio-venue-dharmawangsa,Yes
https://www.zomato.com/id/jakarta/waroeng-taman-1-bogor-tengah-bogor,Yes
https://www.zomato.com/id/jakarta/kopilot-pinang-ranti,Yes
https://www.zomato.com/id/jakarta/saladstop-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/mm-resto-greenville-green-ville,Yes
https://www.zomato.com/id/jakarta/kedai-kopi-tetangga-sebelah-pluit,Yes
https://www.zomato.com/id/jakarta/gokana-ramen-teppan-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/saung-kuring-tanah-sareal,Yes
https://www.zomato.com/id/jakarta/sinou-dharmawangsa,Yes
https://www.zomato.com/id/jakarta/vol-bottle-shop-and-bar-senopati,Yes
https://www.zomato.com/id/jakarta/mazeru-gandaria,Yes
https://www.zomato.com/id/jakarta/la-vera-pizza-serpong-tangerang,Yes
https://www.zomato.com/id/jakarta/belledough-cafe-by-marys-pastry-lab-kemang,Yes
https://www.zomato.com/id/jakarta/dodee-paidang-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/wis-ngopi-cengkareng,Yes
https://www.zomato.com/id/jakarta/bakmi-a-sin-lebak-bulus,Yes
https://www.zomato.com/id/jakarta/bakso-nikki-tebet,Yes
https://www.zomato.com/id/jakarta/isteaku-1-bogor-utara-bogor,Yes
https://www.zomato.com/id/jakarta/lind-s-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/bloom-coffee-eatery-jelambar,Yes
https://www.zomato.com/id/jakarta/rm-adem-ayem-gambir,Yes
https://www.zomato.com/id/jakarta/lac-mei-che-mangga-besar,Yes
https://www.zomato.com/id/jakarta/the-peoples-cafe-cengkareng,Yes
https://www.zomato.com/id/jakarta/tamper-coffee-serpong-tangerang,Yes
https://www.zomato.com/id/jakarta/portable-kitchen-lounge-qubika-serpong-utara-tangerang,Yes
https://www.zomato.com/id/jakarta/fore-coffee-1-puri-indah,Yes
https://www.zomato.com/id/jakarta/bakso-lapangan-tembak-senayan-1-pinang-ranti,Yes
https://www.zomato.com/id/jakarta/ayam-goreng-dinah-cibodas-tangerang,Yes
https://www.zomato.com/id/jakarta/kopi-cod-1-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/kopi-jendela-1-ciputat-timur-tangerang,Yes
https://www.zomato.com/id/jakarta/bakmi-lontar-bangka-muara-karang,Yes
https://www.zomato.com/id/jakarta/fish-chips-threehouse-bendungan-hilir,Yes
https://www.zomato.com/id/jakarta/ziato-artisan-gelato-1-kemang,Yes
https://www.zomato.com/id/jakarta/rm-sari-bungo-pondok-gede,Yes
https://www.zomato.com/id/jakarta/ayam-kriwil-rawamangun,Yes
https://www.zomato.com/id/jakarta/kaca-coffee-eatery-bendungan-hilir,Yes
https://www.zomato.com/id/jakarta/kazuhiro-kuningan,Yes
https://www.zomato.com/id/jakarta/re-juve-pantai-indah-kapuk,Yes
https://www.zomato.com/id/jakarta/zanas-indian-fusion-cuisine-kemayoran,Yes
https://www.zomato.com/id/penangbistro-menteng,Yes
https://www.zomato.com/id/jakarta/dor%C3%A9-by-letao-thamrin,Yes
https://www.zomato.com/id/jakarta/bebek-kaleyo-cempaka-putih,Yes
https://www.zomato.com/id/jakarta/kapitan-lim-tanah-abang,Yes
https://www.zomato.com/id/jakarta/kebab-monster-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/balkoni-pondok-aren-tangerang,Yes
https://www.zomato.com/id/jakarta/nasi-campur-yung-yung-99-jelambar,Yes
https://www.zomato.com/id/jakarta/kookie-do-3-senopati,Yes
https://www.zomato.com/id/jakarta/simhae-korean-grill-1-pluit,Yes
https://www.zomato.com/id/jakarta/kopi-kangen-jelambar,Yes
https://www.zomato.com/id/jakarta/paradise-dynasty-pluit,Yes
https://www.zomato.com/id/jakarta/dolce-e-salato-serpong-utara-tangerang,Yes
https://www.zomato.com/id/jakarta/bakoel-desa-pluit,Yes
https://www.zomato.com/id/jakarta/rm-bumi-aki-bogor-tengah-bogor,Yes
https://www.zomato.com/id/jakarta/jin-mu-dumpling-restaurant-pantai-indah-kapuk,Yes
https://www.zomato.com/id/jakarta/relish-bistro-fraser-residence-menteng-menteng,Yes
https://www.zomato.com/id/jakarta/fujiyama-55-fatmawati,Yes
https://www.zomato.com/id/jakarta/acon-46-borneo-tambora,Yes
https://www.zomato.com/id/jakarta/papa-mama-bakery-bistro-and-coffee-green-ville,Yes
https://www.zomato.com/id/jakarta/truffle-belly-1-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/ropolo-cafe-bogor-barat-bogor,Yes
https://www.zomato.com/id/jakarta/radja-gurame-cempaka-putih,Yes
https://www.zomato.com/id/jakarta/aroma-laut-mangga-besar,Yes
https://www.zomato.com/id/jakarta/nasi-kapau-langganan-2-kemang,Yes
https://www.zomato.com/id/jakarta/bakso-aan-meruya,Yes
https://www.zomato.com/id/jakarta/ruma-coffeeatery-senopati,Yes
https://www.zomato.com/id/jakarta/carls-jr-karet,Yes
https://www.zomato.com/id/jakarta/the-good-habit-mampang-prapatan,Yes
https://www.zomato.com/id/jakarta/sevenfriday-space-thamrin,Yes
https://www.zomato.com/id/jakarta/dandy-bakery-kemang,Yes
https://www.zomato.com/id/jakarta/amyrea-art-kitchen-senayan,Yes
https://www.zomato.com/id/jakarta/a-hwa-muara-karang,Yes
https://www.zomato.com/id/jakarta/martabak-royal-gading-serpong-utara,Yes
https://www.zomato.com/id/jakarta/fat-bubble-bekasi-utara-bekasi,Yes
https://www.zomato.com/id/jakarta/bigben-kopi-tebet,Yes
https://www.zomato.com/id/jakarta/nasi-kapau-merdeka-senopati,Yes
https://www.zomato.com/id/jakarta/lubana-sengkol-setu-tangerang,Yes
https://www.zomato.com/id/jakarta/sama-coffee-cengkareng,Yes
https://www.zomato.com/id/jakarta/shirokuma-cafe-gandaria,Yes
https://www.zomato.com/id/jakarta/nasi-kapau-sutan-mudo-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/onigiri-futago-sudirman,Yes
https://www.zomato.com/id/jakarta/new-cahaya-lestari-1-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/mister-lie-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/kwetiau-sapi-hayam-wuruk-61-warung-tinggi-hayam-wuruk,Yes
https://www.zomato.com/id/jakarta/warung-wagyu-sunter,Yes
https://www.zomato.com/id/jakarta/nubi-coffee-and-bites-fatmawati,Yes
https://www.zomato.com/id/jakarta/onyx-hotel-ibis-jakarta-slipi-slipi,Yes
https://www.zomato.com/id/jakarta/shigeru-puri-indah,Yes
https://www.zomato.com/id/jakarta/cwims-ciputat-timur-tangerang,Yes
https://www.zomato.com/id/jakarta/chill-bill-coffees-and-platters-pondok-aren-tangerang,Yes
https://www.zomato.com/id/jakarta/kaffeine-kline-mampang-prapatan,Yes
https://www.zomato.com/id/jakarta/pempek-18-grogol,Yes
https://www.zomato.com/id/jakarta/live-seafood-cabe-ijo-pecenongan,Yes
https://www.zomato.com/id/jakarta/pastel-ma-cik-cibubur,Yes
https://www.zomato.com/id/jakarta/saung-galah-1-muara-karang,Yes
https://www.zomato.com/id/jakarta/nasi-campur-kenanga-dharmawangsa,Yes
https://www.zomato.com/id/jakarta/the-coffee-companion-bogor-utara-bogor,Yes
https://www.zomato.com/id/jakarta/ayam-kremes-kraton-tebet,Yes
https://www.zomato.com/id/jakarta/dirtymilk-sudirman,Yes
https://www.zomato.com/id/jakarta/sari-ratu-tanjung-duren,Yes
https://www.zomato.com/id/jakarta/pempek-cawan-putih-pecenongan,Yes
https://www.zomato.com/id/jakarta/haji-halim-soto-betawi-duren-sawit,Yes
https://www.zomato.com/id/jakarta/remboelan-1-thamrin,Yes
https://www.zomato.com/id/jakarta/the-gazebo-bogor-timur-bogor,Yes
https://www.zomato.com/id/jakarta/gyusuki-kec-tangerang-tangerang,Yes
https://www.zomato.com/id/jakarta/bakmi-telor-asli-jelambar,Yes
https://www.zomato.com/id/jakarta/yoshinoya-tebet,Yes
https://www.zomato.com/id/jakarta/busy-beans-dharmawangsa,Yes
https://www.zomato.com/id/jakarta/harlan-holden-scbd,Yes
https://www.zomato.com/id/jakarta/chatime-grogol,Yes
https://www.zomato.com/id/jakarta/kitchen-yard-mercure-tangerang-bsd-city-serpong-tangerang,Yes
https://www.zomato.com/id/jakarta/mama-malaka-cempaka-putih,Yes
https://www.zomato.com/id/jakarta/momokino-puri-indah,Yes
https://www.zomato.com/id/jakarta/wine-house-cengkareng,Yes
https://www.zomato.com/id/jakarta/rawon-bar-1-tanjung-duren,Yes
https://www.zomato.com/id/jakarta/ai-ciak-makassar-restaurant-cengkareng,Yes
https://www.zomato.com/id/jakarta/fonzu-premium-grill-shabu-sudirman,Yes
https://www.zomato.com/id/jakarta/sugakiya-thamrin,Yes
https://www.zomato.com/id/jakarta/min-xin-maystar-group-penjaringan,Yes
https://www.zomato.com/id/jakarta/engs-resto-muara-karang,Yes
https://www.zomato.com/id/jakarta/koi-th%C3%A9-1-thamrin,Yes
https://www.zomato.com/id/jakarta/ivegan-pizza-serpong-utara-tangerang,Yes
https://www.zomato.com/id/jakarta/nasi-kapau-sodagar-dharmawangsa,Yes
https://www.zomato.com/id/jakarta/commonroom-coffee-fatmawati,Yes
https://www.zomato.com/id/jakarta/columbus-cafe-1-ancol,Yes
https://www.zomato.com/id/jakarta/sakana-sudirman,Yes
https://www.zomato.com/id/jakarta/sepiring-padang-2-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/colette-lola-senopati,Yes
https://www.zomato.com/id/jakarta/d-crepes-thamrin,Yes
https://www.zomato.com/id/jakarta/fat-bobba-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/the-moo-pantai-indah-kapuk,Yes
https://www.zomato.com/id/jakarta/bakmie-seafood-99-pondok-gede,Yes
https://www.zomato.com/id/jakarta/gumati-cafe-and-resto-bogor-tengah-bogor,Yes
https://www.zomato.com/id/jakarta/kopitagram-tanjung-duren,Yes
https://www.zomato.com/id/jakarta/rboj-coffee-pasar-minggu,Yes
https://www.zomato.com/id/jakarta/kedai-kopi-kani-1-pondok-aren-tangerang,Yes
https://www.zomato.com/id/jakarta/el-konro-cibubur,Yes
https://www.zomato.com/id/jakarta/halo-dakgalbi-bekasi-utara-bekasi,Yes
https://www.zomato.com/id/jakarta/ramen-kurabu-1-serpong-utara-tangerang,Yes
https://www.zomato.com/id/jakarta/sunny-fatday-puri-indah,Yes
https://www.zomato.com/id/jakarta/rendezvous-menteng,Yes
https://www.zomato.com/id/jakarta/ciz-n-chic-palmerah,Yes
https://www.zomato.com/id/jakarta/pizza-head-puri-indah,Yes
https://www.zomato.com/id/jakarta/mercato-by-sale-restaurant-serpong-tangerang,Yes
https://www.zomato.com/id/jakarta/minq-kitchen-senopati,Yes
https://www.zomato.com/id/jakarta/lemari-kopi-serpong-tangerang,Yes
https://www.zomato.com/id/jakarta/shisha-cafe-gatot-subroto,Yes
https://www.zomato.com/id/jakarta/romansa-menteng,Yes
https://www.zomato.com/id/jakarta/kopikura-cengkareng,Yes
https://www.zomato.com/id/jakarta/super-sugoi-manggarai,Yes
https://www.zomato.com/id/jakarta/pusbad-tanah-abang,Yes
https://www.zomato.com/id/jakarta/rarampa-culinary-experience-blok-m,Yes
https://www.zomato.com/id/jakarta/bela-belly-manggarai,Yes
https://www.zomato.com/id/jakarta/genkuro-japanese-all-you-can-eat-bbq-pulogadung,Yes
https://www.zomato.com/id/jakarta/toska-cengkareng,Yes
https://www.zomato.com/id/jakarta/mister-misses-cakes-bogor-tengah-bogor,Yes
https://www.zomato.com/id/jakarta/the-harvest-pasar-minggu,Yes
https://www.zomato.com/id/jakarta/eito-japanese-curry-2-serpong-utara-tangerang,Yes
https://www.zomato.com/id/jakarta/the-daughters-boucherie-puri-indah,Yes
https://www.zomato.com/id/jakarta/le%C3%B3n-dharmawangsa,Yes
https://www.zomato.com/id/jakarta/warung-turki-shisha-lounge-kemang,Yes
https://www.zomato.com/id/jakarta/dimyltee-pizza-green-ville,Yes
https://www.zomato.com/id/jakarta/steggo-jagakarsa,Yes
https://www.zomato.com/id/jakarta/soto-banjar-bogor-timur,Yes
https://www.zomato.com/id/jakarta/spatula-bakery-pizza-ice-cream-sentul-bogor,Yes
https://www.zomato.com/id/jakarta/jeju-kitchen-1-scbd,Yes
https://www.zomato.com/id/jakarta/jinbe-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/wong-fu-kie-hakka-kota,Yes
https://www.zomato.com/id/jakarta/dzara-cimanggis,Yes
https://www.zomato.com/id/jakarta/warung-koffie-batavia-thamrin,Yes
https://www.zomato.com/id/jakarta/boogie-bogor-timur-bogor,Yes
https://www.zomato.com/id/jakarta/sari-minang-tanah-abang,Yes
https://www.zomato.com/id/jakarta/back-office-bistro-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/momomilk-factory-bogor-barat-bogor,Yes
https://www.zomato.com/id/jakarta/christy-pudding-and-pastries-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/omnikopi-ciputat-timur-tangerang,Yes
https://www.zomato.com/id/jakarta/popolamama-thamrin,Yes
https://www.zomato.com/id/jakarta/takumi-robata-senayan,Yes
https://www.zomato.com/id/jakarta/yoms-kopi-dan-gorengan-serpong-utara-tangerang,Yes
https://www.zomato.com/id/jakarta/starbucks-reserve-1-thamrin,Yes
https://www.zomato.com/id/jakarta/ether-cafe-kitchen-tanjung-duren,Yes
https://www.zomato.com/id/jakarta/manna-salwa-resto-cibubur,Yes
https://www.zomato.com/id/jakarta/moreau-chocolatiers-cafe-1-kemang,Yes
https://www.zomato.com/id/jakarta/bale-dahar-kebon-jeruk,Yes
https://www.zomato.com/id/jakarta/chin-ma-ya-ramen-serpong-utara-tangerang,Yes
https://www.zomato.com/id/jakarta/dokrezzz-pasar-baru,Yes
https://www.zomato.com/id/jakarta/chachago-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/michelle-bakery-beji-depok,Yes
https://www.zomato.com/id/jakarta/liang-sandwich-bar-gandaria,Yes
https://www.zomato.com/id/jakarta/mang-kabayan-sentul-bogor,Yes
https://www.zomato.com/id/jakarta/bakmi-gm-bekasi-selatan,Yes
https://www.zomato.com/id/jakarta/waroenk-kito-1-sunter,Yes
https://www.zomato.com/id/jakarta/riung-gili-gili-bogor-timur,Yes
https://www.zomato.com/id/jakarta/santiga-seafood-abeng-fatmawati,Yes
https://www.zomato.com/id/jakarta/sangre-kopi-dan-gelato-bintaro,Yes
https://www.zomato.com/id/jakarta/barburger-by-barapi-larangan-tangerang,Yes
https://www.zomato.com/id/jakarta/henis-1-mangga-besar,Yes
https://www.zomato.com/id/jakarta/roti-unyil-venus-1-bogor-timur-bogor,Yes
https://www.zomato.com/id/jakarta/pizzeria-cavalese-kelapa-gading,Yes
https://www.zomato.com/id/jakarta/sederhana-lintau-sawah-besar,Yes
https://www.zomato.com/id/jakarta/koffie-nation-kuningan,Yes
https://www.zomato.com/id/jakarta/icon05-coffee-resto-pondok-aren,Yes
